Order ID,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,lon,lat
AZ-2014-4634987,08/08/2014,Isabelle Gould,Cork,Ireland,North,Consumer,08/14/2014,Economy,Cork,-8.4863157,51.8968917
AZ-2014-9141986,08/08/2014,Lucas Northcott,Wiesbaden,Germany,Central,Consumer,08/10/2014,Economy Plus,Hesse,8.2397608,50.0782184
AZ-2014-3178451,08/08/2014,Sophie Franklin,Rome,Italy,South,Corporate,08/13/2014,Economy,Lazio,12.4963655,41.9027835
BN-2014-9212655,08/08/2014,Mohammed Arnold,Bilbao,Spain,South,Consumer,08/13/2014,Economy,Basque Country,-2.9349852,43.2630126
BN-2014-3197989,08/08/2014,Koby Ricketson,Stockholm,Sweden,North,Corporate,08/13/2014,Economy Plus,Stockholm,18.0685808,59.3293235
BN-2014-9982544,08/08/2014,Charlie Power,Essen,Germany,Central,Home Office,08/15/2014,Economy,North Rhine-Westphalia,7.0115552,51.4556432
AZ-2014-9876300,08/09/2014,Max Ludwig,Pertuis,France,Central,Home Office,08/15/2014,Economy,Provence-Alpes-C?te d'Azur,5.501843,43.694275
AZ-2014-6094082,08/09/2014,Lewis Greenwood,Vichy,France,Central,Consumer,08/11/2014,Priority,Auvergne-Rh?ne-Alpes,3.425488,46.131859
BN-2014-9297622,08/09/2014,Jett Osman,Laval,France,Central,Home Office,08/15/2014,Economy,Pays de la Loire,-0.7669906,48.0785146
AZ-2014-49399,08/11/2014,Georgia Blackburn,Angers,France,Central,Corporate,08/16/2014,Economy,Pays de la Loire,-0.563166,47.478419
AZ-2014-8677910,08/11/2014,Michael Watkins,Stoke-on-Trent,United Kingdom,North,Home Office,08/14/2014,Priority,England,-2.179404,53.002668
AZ-2014-6797948,08/11/2014,Phoebe Baines,Strasbourg,France,Central,Home Office,08/15/2014,Economy,Alsace-Champagne-Ardenne-Lorraine,7.7521113,48.5734053
AZ-2014-9462955,08/11/2014,Alfonso Gomez,Vienna,Austria,Central,Corporate,08/12/2014,Priority,Vienna,16.3738189,48.2081743
AZ-2014-4668799,08/11/2014,Alexandra Portus,Antwerp,Belgium,Central,Corporate,08/16/2014,Economy,Antwerp,4.4024643,51.2194475
AZ-2014-4112918,08/11/2014,Kazuko Mason,Rillieux-la-Pape,France,Central,Home Office,08/17/2014,Economy,Auvergne-Rh?ne-Alpes,4.897126,45.819655
BN-2014-3359053,08/11/2014,Darcy St George,Rome,Italy,South,Corporate,08/11/2014,Immediate,Lazio,12.4963655,41.9027835
BN-2014-4964479,08/11/2014,Ella Knopwood,Nacka,Sweden,North,Consumer,08/17/2014,Economy,Stockholm,18.156042,59.307903
AZ-2014-9026521,08/12/2014,Madison Holloway,Bottrop,Germany,Central,Corporate,08/16/2014,Economy,North Rhine-Westphalia,6.9446888,51.529086
AZ-2014-2995713,08/12/2014,Ella Knopwood,Annecy,France,Central,Consumer,08/14/2014,Economy Plus,Auvergne-Rh?ne-Alpes,6.129384,45.899247
AZ-2014-356444,08/12/2014,Jeremy Pilcher,Essen,Germany,Central,Corporate,08/15/2014,Priority,North Rhine-Westphalia,7.0115552,51.4556432
AZ-2014-3152192,08/12/2014,Hannah Conyers,Cormeilles-en-Parisis,France,Central,Home Office,08/14/2014,Economy Plus,Ile-de-France,2.201292,48.973526
BN-2014-47251,08/12/2014,Kazuko Mason,Madrid,Spain,South,Home Office,08/16/2014,Economy,Madrid,-3.7037902,40.4167754
BN-2014-6947599,08/12/2014,Elijah Ruatoka,Zurich,Switzerland,Central,Home Office,08/19/2014,Economy,Z?rich,8.541694,47.3768866
BN-2014-4513142,08/12/2014,Niamh Mann,Shrewsbury,United Kingdom,North,Consumer,08/17/2014,Economy,England,-2.7553268,52.7073029
BN-2014-9900559,08/12/2014,Rachel Tyler,St. Gallen,Switzerland,Central,Corporate,08/16/2014,Economy,St. Gallen,9.3767173,47.4244818
AZ-2014-8054390,08/13/2014,Taj Knetes,Offenburg,Germany,Central,Consumer,08/18/2014,Economy,Baden-W?rttemberg,7.9498017,48.473451
AZ-2014-1447703,08/13/2014,Kelly Long,Tourcoing,France,Central,Corporate,08/18/2014,Economy,Nord-Pas-de-Calais-Picardie,3.16207,50.724993
AZ-2014-4898591,08/13/2014,Lester Wimmer,Geneva,Switzerland,Central,Consumer,08/13/2014,Immediate,Geneva,6.1431577,46.2043907
AZ-2014-5324394,08/13/2014,Ella Troy,Swindon,United Kingdom,North,Home Office,08/19/2014,Economy,England,-1.7797176,51.5557739
AZ-2014-7795641,08/13/2014,Lily Skurrie,Doncaster,United Kingdom,North,Corporate,08/13/2014,Immediate,England,-1.128462,53.52282
AZ-2014-6244900,08/13/2014,Lilly Le Grand,Munich,Germany,Central,Home Office,08/13/2014,Immediate,Bavaria,11.5819806,48.1351253
BN-2014-9289926,08/13/2014,Alexandra Macdonald,Toulouse,France,Central,Corporate,08/17/2014,Economy,Languedoc-Roussillon-Midi-Pyr?n?es,1.444209,43.604652
AZ-2014-2002086,08/14/2014,Dylan Dry,Bedford,United Kingdom,North,Consumer,08/18/2014,Economy Plus,England,-0.4666546,52.1359729
AZ-2014-3892421,08/14/2014,Ethan Howarth,Menton,France,Central,Consumer,08/18/2014,Economy,Provence-Alpes-C?te d'Azur,7.49754,43.774481
AZ-2014-8854182,08/14/2014,Harvey Daniels,Chiclana de la Frontera,Spain,South,Consumer,08/20/2014,Economy,Andalus?a,-6.1461102,36.4165052
AZ-2014-4019056,08/14/2014,Robert James,Cardiff,United Kingdom,North,Home Office,08/20/2014,Economy,Wales,-3.17909,51.481581
AZ-2014-5167139,08/14/2014,Dylan O'Halloran,Odense,Denmark,North,Home Office,08/18/2014,Economy,South Denmark,10.40237,55.403756
AZ-2014-3146183,08/14/2014,Chloe Landale,Vienna,Austria,Central,Home Office,08/16/2014,Priority,Vienna,16.3738189,48.2081743
BN-2014-2863458,08/14/2014,John Kemp,Como,Italy,South,Home Office,08/18/2014,Economy,Lombardy,9.0851765,45.8080597
BN-2014-7005725,08/14/2014,Isabelle Macghey,Bottrop,Germany,Central,Consumer,08/17/2014,Economy Plus,North Rhine-Westphalia,6.9446888,51.529086
AZ-2014-8533393,08/15/2014,Harriet Chadwick,Madrid,Spain,South,Corporate,08/16/2014,Priority,Madrid,-3.7037902,40.4167754
AZ-2014-167426,08/15/2014,David Arnold,Trieste,Italy,South,Consumer,08/15/2014,Immediate,Friuli-Venezia Giulia,13.7768182,45.6495264
AZ-2014-3393517,08/15/2014,Kyle Nash,Ceuta,Spain,South,Consumer,08/20/2014,Economy,Ceuta,-5.3213455,35.8893874
BN-2014-5824025,08/15/2014,Amy Nixon,Rotterdam,Netherlands,Central,Consumer,08/16/2014,Priority,South Holland,4.4777325,51.9244201
BN-2014-91476,08/15/2014,Amy Pritchard,Oosterhout,Netherlands,Central,Consumer,08/18/2014,Priority,North Brabant,4.8616901,51.6410202
AZ-2014-3798193,08/16/2014,Tyson Ebden,Oviedo,Spain,South,Consumer,08/21/2014,Economy,Asturias,-5.8493887,43.3619145
AZ-2014-8696751,08/16/2014,Elijah Sodeman,Cesena,Italy,South,Consumer,08/20/2014,Economy,Emilia-Romagna,12.2464292,44.1396438
AZ-2014-5931184,08/16/2014,Ethel Cole,Berne,Switzerland,Central,Home Office,08/18/2014,Priority,Bern,7.4474468,46.9479739
BN-2014-8933251,08/16/2014,Lloyd Barnes,Alphen aan den Rijn,Netherlands,Central,Corporate,08/21/2014,Economy,South Holland,4.6688508,52.1276577
BN-2014-2645644,08/16/2014,Jeremy Pilcher,The Hague,Netherlands,Central,Corporate,08/17/2014,Priority,South Holland,4.3006999,52.0704978
AZ-2014-5935860,08/18/2014,Ginger Owens,Bagneux,France,Central,Consumer,08/18/2014,Immediate,Ile-de-France,2.31002,48.796696
AZ-2014-5446211,08/18/2014,Gary Crume,Borken,Germany,Central,Consumer,08/18/2014,Immediate,North Rhine-Westphalia,6.8594477,51.8482714
AZ-2014-8531575,08/18/2014,Nicole Johns,Copenhagen,Denmark,North,Consumer,08/24/2014,Economy,Hovedstaden,12.5683371,55.6760968
AZ-2014-3085077,08/18/2014,Ella Dwyer-Gray,Meudon,France,Central,Consumer,08/21/2014,Economy Plus,Ile-de-France,2.23847,48.812995
AZ-2014-1020342,08/18/2014,Ella Dwyer-Gray,Nuremberg,Germany,Central,Consumer,08/22/2014,Economy,Bavaria,11.0796553,49.4254092
AZ-2014-6397741,08/18/2014,Victor Kron,Mainz,Germany,Central,Consumer,08/20/2014,Economy Plus,Rhineland-Palatinate,8.2472526,49.9928617
BN-2014-153112,08/18/2014,Ella Dwyer-Gray,London,United Kingdom,North,Consumer,08/24/2014,Economy,England,-0.1277583,51.5073509
BN-2014-9235525,08/18/2014,Maya Pamphlett,Pistoia,Italy,South,Consumer,08/24/2014,Economy,Tuscany,10.9078587,43.9303475
BN-2014-5307129,08/18/2014,Katie Evenden,Almelo,Netherlands,Central,Corporate,08/23/2014,Economy,Overijssel,6.6684919,52.3670267
AZ-2014-115654,08/19/2014,Jose Gambino,Berlin,Germany,Central,Corporate,08/22/2014,Priority,Berlin,13.404954,52.5200066
AZ-2014-8967305,08/19/2014,Kimberly Jones,Verona,Italy,South,Corporate,08/25/2014,Economy,Veneto,10.9916215,45.4383842
AZ-2014-4531843,08/19/2014,Kian Thomson,Frankfurt,Germany,Central,Consumer,08/25/2014,Economy,Hesse,8.6821267,50.1109221
AZ-2014-9736684,08/19/2014,Lola Hughes,Madrid,Spain,South,Consumer,08/23/2014,Economy Plus,Madrid,-3.7037902,40.4167754
AZ-2014-183577,08/19/2014,Zara Loton,Leicester,United Kingdom,North,Corporate,08/23/2014,Economy,England,-1.1397592,52.6368778
BN-2014-8685864,08/19/2014,Georgina Storey,Villeneuve-d'Ascq,France,Central,Consumer,08/25/2014,Economy,Nord-Pas-de-Calais-Picardie,3.1442651,50.6232523
BN-2014-1551236,08/19/2014,Jasmine Slater,Gothenburg,Sweden,North,Corporate,08/22/2014,Priority,V?stra G?taland,11.97456,57.70887
AZ-2014-9133960,08/20/2014,Kazuko Mason,Marseille,France,Central,Home Office,08/24/2014,Economy,Provence-Alpes-C?te d'Azur,5.36978,43.296482
AZ-2014-6477857,08/20/2014,Blake Lymburner,London,United Kingdom,North,Consumer,08/24/2014,Economy,England,-0.1277583,51.5073509
AZ-2014-8849270,08/20/2014,Yasmin Higgins,Langenfeld,Germany,Central,Corporate,08/22/2014,Priority,North Rhine-Westphalia,6.9512663,51.1191898
AZ-2014-8676068,08/20/2014,Evie Rees,Fontenay-aux-Roses,France,Central,Consumer,08/23/2014,Priority,Ile-de-France,2.287181,48.789776
AZ-2014-129299,08/20/2014,Koby Phillip,Milan,Italy,South,Consumer,08/20/2014,Immediate,Lombardy,9.1859243,45.4654219
AZ-2014-2961810,08/20/2014,Angus Ibsch,Mantes-la-Ville,France,Central,Consumer,08/27/2014,Economy,Ile-de-France,1.713371,48.978154
AZ-2014-8438862,08/20/2014,Henry Chandler,Nieuwegein,Netherlands,Central,Home Office,08/25/2014,Economy,Utrecht,5.0918192,52.0248208
BN-2014-8744375,08/20/2014,Maya O'Sullivan,Birmingham,United Kingdom,North,Corporate,08/25/2014,Economy,England,-1.890401,52.486243
AZ-2014-4317243,08/21/2014,Nelson Olsen,Moers,Germany,Central,Home Office,08/23/2014,Economy Plus,North Rhine-Westphalia,6.6408148,51.4516041
AZ-2014-1240629,08/21/2014,Fredrick Beveridge,Ragusa,Italy,South,Corporate,08/25/2014,Economy,Sicily,14.7255129,36.9269273
AZ-2014-3706282,08/21/2014,Yasmin Higgins,Bar-le-Duc,France,Central,Corporate,08/26/2014,Economy,Alsace-Champagne-Ardenne-Lorraine,5.158238,48.773605
AZ-2014-1957538,08/21/2014,Courtney Hancock,Paris,France,Central,Consumer,08/21/2014,Immediate,Ile-de-France,2.3522219,48.856614
AZ-2014-727040,08/21/2014,Kyle Beard,Rome,Italy,South,Consumer,08/24/2014,Priority,Lazio,12.4963655,41.9027835
BN-2014-1462193,08/21/2014,Rebecca Heysen,Cork,Ireland,North,Corporate,08/24/2014,Economy Plus,Cork,-8.4863157,51.8968917
BN-2014-3821323,08/21/2014,Tina Brantley,London,United Kingdom,North,Home Office,08/21/2014,Immediate,England,-0.1277583,51.5073509
AZ-2014-383147,08/22/2014,Angus Ibsch,Maidenhead,United Kingdom,North,Consumer,08/24/2014,Economy Plus,England,-0.7219,51.522414
AZ-2014-7156078,08/22/2014,Amy Nixon,Hagen,Germany,Central,Consumer,08/28/2014,Economy,North Rhine-Westphalia,7.4632841,51.3670777
AZ-2014-5363417,08/22/2014,Bianca Crisp,Sunderland,United Kingdom,North,Home Office,08/28/2014,Economy,England,-1.383801,54.906869
AZ-2014-5408556,08/22/2014,Jessica Paramor,Madrid,Spain,South,Corporate,08/27/2014,Economy,Madrid,-3.7037902,40.4167754
BN-2014-8703611,08/22/2014,Crystal Turner,Bagnolet,France,Central,Consumer,08/26/2014,Economy,Ile-de-France,2.4234589,48.870364
BN-2014-2791040,08/22/2014,Jason Martinez,Perugia,Italy,South,Corporate,08/24/2014,Economy Plus,Umbria,12.3908279,43.1107168
BN-2014-2717006,08/22/2014,Devin Huddleston,Vallauris,France,Central,Consumer,08/28/2014,Economy,Provence-Alpes-C?te d'Azur,7.055041,43.577244
BN-2014-7374900,08/22/2014,Melody Nelson,Acireale,Italy,South,Corporate,08/26/2014,Economy Plus,Sicily,15.166736,37.607802
AZ-2014-8231196,08/23/2014,Alana Zahel,Salon-de-Provence,France,Central,Consumer,08/23/2014,Immediate,Provence-Alpes-C?te d'Azur,5.097022,43.640199
AZ-2014-604264,08/23/2014,John Baca,Nottingham,United Kingdom,North,Consumer,08/26/2014,Priority,England,-1.1581086,52.9547832
AZ-2014-3694312,08/23/2014,Denise Harris,Crotone,Italy,South,Consumer,08/28/2014,Economy,Calabria,17.1271102,39.0807932
AZ-2014-1670847,08/23/2014,Joshua Romero,Bordeaux,France,Central,Consumer,08/25/2014,Priority,Aquitaine-Limousin-Poitou-Charentes,-0.57918,44.837789
BN-2014-5918284,08/23/2014,Isabelle Gould,Amsterdam,Netherlands,Central,Consumer,08/27/2014,Economy Plus,North Holland,4.8951679,52.3702157
BN-2014-6231386,08/23/2014,Leon Thompson,Dublin,Ireland,North,Consumer,08/30/2014,Economy,Dublin,-6.2603097,53.3498053
AZ-2014-4740053,08/25/2014,Judy Rodriquez,Montrouge,France,Central,Consumer,08/30/2014,Economy,Ile-de-France,2.317384,48.816363
AZ-2014-7978715,08/25/2014,Jeffrey Laird,Dewsbury,United Kingdom,North,Corporate,08/28/2014,Economy Plus,England,-1.6296949,53.689833
AZ-2014-3685250,08/25/2014,Winnie Moss,Oslo,Norway,North,Consumer,08/31/2014,Economy,Oslo,10.7522454,59.9138688
AZ-2014-5629900,08/25/2014,Ruth Williams,Lisbon,Portugal,South,Consumer,08/29/2014,Economy,Lisboa,-9.1393366,38.7222524
AZ-2014-7552735,08/25/2014,John Kemp,Valencia,Spain,South,Home Office,08/28/2014,Economy Plus,Valenciana,-0.3762881,39.4699075
AZ-2014-2107464,08/25/2014,Wanda Wingert,Southend-on-Sea,United Kingdom,North,Consumer,08/27/2014,Priority,England,0.7077123,51.5459269
BN-2014-4592650,08/25/2014,Alexandra Macdonald,Milan,Italy,South,Corporate,08/30/2014,Economy Plus,Lombardy,9.1859243,45.4654219
BN-2014-4627406,08/25/2014,Jennifer Mattingly,Worms,Germany,Central,Home Office,08/26/2014,Priority,Rhineland-Palatinate,8.3507182,49.6341372
AZ-2014-8432869,08/26/2014,Mia McLean,Neuilly-sur-Seine,France,Central,Corporate,08/29/2014,Priority,Ile-de-France,2.26851,48.884831
AZ-2014-5210235,08/26/2014,John Harris,Cologne,Germany,Central,Corporate,08/30/2014,Economy,North Rhine-Westphalia,6.9602786,50.937531
AZ-2014-1135927,08/26/2014,Kiera Chandler,Rome,Italy,South,Consumer,09/01/2014,Economy,Lazio,12.4963655,41.9027835
AZ-2014-6308636,08/26/2014,Joshua Romero,London,United Kingdom,North,Consumer,09/02/2014,Economy,England,-0.1277583,51.5073509
AZ-2014-772814,08/26/2014,Enrique Friedman,Liverpool,United Kingdom,North,Consumer,08/31/2014,Economy,England,-2.9915726,53.4083714
AZ-2014-13469,08/26/2014,Nelson Olsen,Reggio nell'Emilia,Italy,South,Home Office,08/30/2014,Economy,Emilia-Romagna,10.6296859,44.6989932
BN-2014-4619083,08/26/2014,Kaitlyn Dorsch,Castellammare di Stabia,Italy,South,Corporate,08/30/2014,Economy,Campania,14.4828435,40.6957862
BN-2014-6657034,08/26/2014,Eric Anderson,Leiden,Netherlands,Central,Home Office,08/31/2014,Economy,South Holland,4.4970097,52.1601144
BN-2014-3332467,08/26/2014,Bettie Lang,Maastricht,Netherlands,Central,Consumer,08/29/2014,Priority,Limburg,5.6909725,50.8513682
AZ-2014-7029389,08/27/2014,Hazel Turner,Marseille,France,Central,Home Office,09/01/2014,Economy Plus,Provence-Alpes-C?te d'Azur,5.36978,43.296482
AZ-2014-6937153,08/27/2014,Layla Furnell,Basel,Switzerland,Central,Consumer,08/31/2014,Economy,Basel-Stadt,7.5885761,47.5595986
AZ-2014-5438822,08/27/2014,Julian Corbin,Halesowen,United Kingdom,North,Home Office,08/31/2014,Economy,England,-2.050526,52.449845
AZ-2014-3997418,08/27/2014,Samantha Reynell,Barcelona,Spain,South,Home Office,08/31/2014,Economy,Catalonia,2.1734035,41.3850639
AZ-2014-2049554,08/27/2014,Riley Douglas,Ceuta,Spain,South,Corporate,08/30/2014,Priority,Ceuta,-5.3213455,35.8893874
BN-2014-5960677,08/27/2014,Zachary Disher,Rome,Italy,South,Consumer,09/01/2014,Economy,Lazio,12.4963655,41.9027835
BN-2014-3227902,08/27/2014,Joseph Ford,Berlin,Germany,Central,Corporate,08/31/2014,Economy,Berlin,13.404954,52.5200066
BN-2014-301235,08/27/2014,Audrey Knowles,Lisbon,Portugal,South,Consumer,09/03/2014,Economy,Lisboa,-9.1393366,38.7222524
AZ-2014-8495612,08/28/2014,Rebecca Heysen,Ivry-sur-Seine,France,Central,Corporate,09/01/2014,Economy Plus,Ile-de-France,2.38822,48.813055
AZ-2014-96826,08/28/2014,Jayden Ali,Ludwigsburg,Germany,Central,Consumer,09/01/2014,Economy Plus,Baden-W?rttemberg,9.195464,48.8940624
AZ-2014-8612658,08/28/2014,Ricky Cullen,Hamm,Germany,Central,Consumer,09/02/2014,Economy,North Rhine-Westphalia,7.8159816,51.6738583
AZ-2014-2074276,08/28/2014,William Martin,London,United Kingdom,North,Corporate,08/31/2014,Economy Plus,England,-0.1277583,51.5073509
AZ-2014-5561990,08/28/2014,Jammie Gibbs,Cologne,Germany,Central,Consumer,08/30/2014,Priority,North Rhine-Westphalia,6.9602786,50.937531
AZ-2014-3872710,08/28/2014,Rose Nicolay,Cottbus,Germany,Central,Home Office,09/02/2014,Economy,Brandenburg,14.3328679,51.7563108
AZ-2014-1832142,08/28/2014,Julia Martell,Vienna,Austria,Central,Home Office,09/02/2014,Economy,Vienna,16.3738189,48.2081743
BN-2014-4519782,08/28/2014,Bethany Powell,Toulouse,France,Central,Home Office,09/01/2014,Economy,Languedoc-Roussillon-Midi-Pyr?n?es,1.444209,43.604652
BN-2014-4521538,08/28/2014,Paige Horsfall,The Hague,Netherlands,Central,Home Office,09/02/2014,Economy Plus,South Holland,4.3006999,52.0704978
AZ-2014-7610238,08/29/2014,Ewan Lee,Leeds,United Kingdom,North,Consumer,09/02/2014,Economy,England,-1.5490774,53.8007554
AZ-2014-378120,08/29/2014,Edward Hodges,Kiel,Germany,Central,Consumer,08/30/2014,Priority,Schleswig-Holstein,10.1227652,54.3232927
AZ-2014-9539724,08/29/2014,Alice Currie,Elx,Spain,South,Consumer,09/03/2014,Economy,Valenciana,-0.7125608,38.2699329
AZ-2014-5109192,08/29/2014,Oscar Noble,Rome,Italy,South,Consumer,09/01/2014,Economy Plus,Lazio,12.4963655,41.9027835
AZ-2014-8297343,08/29/2014,Maddison Breen,Valladolid,Spain,South,Corporate,08/29/2014,Immediate,Castile and Le?n,-4.7245321,41.652251
AZ-2014-5856629,08/29/2014,William Reichert,La Spezia,Italy,South,Consumer,09/02/2014,Economy,Liguria,9.8240826,44.1024504
AZ-2014-9593137,08/29/2014,Max Ronald,Friedberg,Germany,Central,Corporate,08/31/2014,Priority,Hesse,8.74087,50.3248933
AZ-2014-4986921,08/29/2014,Robert James,Plaisir,France,Central,Home Office,09/03/2014,Economy,Ile-de-France,1.949075,48.817223
AZ-2014-5444543,08/29/2014,Ella Knopwood,Creil,France,Central,Consumer,09/03/2014,Economy Plus,Nord-Pas-de-Calais-Picardie,2.4783913,49.2576872
AZ-2014-6097969,08/29/2014,Rhys Murphy,Barcelona,Spain,South,Consumer,09/02/2014,Economy,Catalonia,2.1734035,41.3850639
BN-2014-1221335,08/29/2014,Alta Nokes,Apeldoorn,Netherlands,Central,Home Office,09/05/2014,Economy,Gelderland,5.9699231,52.211157
BN-2014-6157106,08/29/2014,Jeffrey Laird,Amersfoort,Netherlands,Central,Corporate,09/01/2014,Priority,Utrecht,5.3878266,52.1561113
AZ-2014-2490387,08/30/2014,Angus Fryar,Prato,Italy,South,Consumer,09/05/2014,Economy,Tuscany,11.102228,43.8777049
AZ-2014-3954912,08/30/2014,Thomas Shepherd,Glasgow,United Kingdom,North,Corporate,09/03/2014,Economy,Scotland,-4.251806,55.864237
AZ-2014-1811710,08/31/2014,Tyler Duncan,Briton Ferry,United Kingdom,North,Home Office,09/03/2014,Priority,Wales,-3.824315,51.632119
AZ-2014-1891559,09/01/2014,Ralph Holmes,Bath,United Kingdom,North,Consumer,09/03/2014,Economy Plus,England,-2.3599039,51.375801
AZ-2014-139785,09/01/2014,Daniel Howells,Leicester,United Kingdom,North,Corporate,09/06/2014,Economy,England,-1.1397592,52.6368778
AZ-2014-2013491,09/01/2014,Angelina Hurst,Hanover,Germany,Central,Consumer,09/05/2014,Economy,Lower Saxony,9.7320104,52.3758916
AZ-2014-870440,09/01/2014,Xavier Synan,Manchester,United Kingdom,North,Consumer,09/05/2014,Economy,England,-2.2426305,53.4807593
AZ-2014-5155500,09/01/2014,Don Willie,Exeter,United Kingdom,North,Corporate,09/04/2014,Economy Plus,England,-3.533899,50.718412
AZ-2014-1094147,09/01/2014,Jonathan Summons,Munich,Germany,Central,Consumer,09/05/2014,Economy,Bavaria,11.5819806,48.1351253
BN-2014-4587618,09/01/2014,Nicholas Carey,Dordrecht,Netherlands,Central,Consumer,09/07/2014,Economy,South Holland,4.6900929,51.8132979
AZ-2014-8955026,09/02/2014,Chelsea Parkinson,Linz,Austria,Central,Corporate,09/07/2014,Economy,Upper Austria,14.28583,48.30694
AZ-2014-9066153,09/02/2014,Imogen Symon,Bielefeld,Germany,Central,Consumer,09/04/2014,Economy Plus,North Rhine-Westphalia,8.5324708,52.0302285
AZ-2014-8286084,09/02/2014,Kristina Moore,Saint-Quentin,France,Central,Corporate,09/06/2014,Economy,Nord-Pas-de-Calais-Picardie,3.2874,49.847066
AZ-2014-7786801,09/02/2014,Rachel Tyler,Villeurbanne,France,Central,Corporate,09/09/2014,Economy,Auvergne-Rh?ne-Alpes,4.8901709,45.771944
AZ-2014-5560441,09/02/2014,Ewan Lee,Milan,Italy,South,Consumer,09/07/2014,Economy,Lombardy,9.1859243,45.4654219
AZ-2014-9673217,09/02/2014,Jammie Gibbs,Valencia,Spain,South,Consumer,09/06/2014,Economy,Valenciana,-0.3762881,39.4699075
BN-2014-3999779,09/02/2014,Victor Kron,Paris,France,Central,Consumer,09/04/2014,Economy Plus,Ile-de-France,2.3522219,48.856614
BN-2014-8403814,09/02/2014,Ava Giles,Naples,Italy,South,Corporate,09/07/2014,Economy,Campania,14.2681244,40.8517746
AZ-2014-3885179,09/03/2014,James Bruns,Letchworth,United Kingdom,North,Consumer,09/07/2014,Economy,England,-0.226624,51.979074
AZ-2014-5956672,09/03/2014,Gemma Sharp,Nuremberg,Germany,Central,Corporate,09/07/2014,Economy,Bavaria,11.0796553,49.4254092
AZ-2014-2602647,09/03/2014,Georgina Storey,Courbevoie,France,Central,Consumer,09/07/2014,Economy,Ile-de-France,2.25929,48.900552
AZ-2014-1173814,09/03/2014,Ebony Northcott,Seville,Spain,South,Consumer,09/05/2014,Priority,Andalus?a,-5.9844589,37.3890924
AZ-2014-6451890,09/03/2014,Amy Nixon,Zeist,Netherlands,Central,Consumer,09/07/2014,Economy Plus,Utrecht,5.2332526,52.0906015
AZ-2014-1111012,09/03/2014,Lloyd Barnes,Pescara,Italy,South,Corporate,09/07/2014,Economy,Abruzzi,14.2160898,42.4617902
BN-2014-2257467,09/03/2014,Nathan Noble,Senlis,France,Central,Corporate,09/07/2014,Economy,Nord-Pas-de-Calais-Picardie,2.583212,49.205164
AZ-2014-1390032,09/04/2014,Lucas Wood,Solingen,Germany,Central,Corporate,09/08/2014,Economy,North Rhine-Westphalia,7.0831408,51.1702072
AZ-2014-4303771,09/04/2014,Lane Taylor,Stourbridge,United Kingdom,North,Corporate,09/06/2014,Priority,England,-2.148731,52.456891
AZ-2014-7973944,09/04/2014,Juan Smith,Pescara,Italy,South,Consumer,09/08/2014,Economy,Abruzzi,14.2160898,42.4617902
AZ-2014-3767753,09/04/2014,Amy Nixon,Bordeaux,France,Central,Consumer,09/08/2014,Economy,Aquitaine-Limousin-Poitou-Charentes,-0.57918,44.837789
AZ-2014-3603253,09/04/2014,Alexandra Mahmood,Hemel Hempstead,United Kingdom,North,Consumer,09/07/2014,Priority,England,-0.448632,51.753241
AZ-2014-4362946,09/04/2014,Victoria Burke,Ravenna,Italy,South,Corporate,09/06/2014,Economy Plus,Emilia-Romagna,12.2035294,44.4183598
AZ-2014-1240658,09/04/2014,Timothy Pownall,Toulon,France,Central,Consumer,09/09/2014,Economy,Provence-Alpes-C?te d'Azur,5.928,43.124228
AZ-2014-6207132,09/04/2014,Alpha Ross,Saint-Nazaire,France,Central,Corporate,09/11/2014,Economy,Pays de la Loire,-2.213848,47.2734979
AZ-2014-1332889,09/04/2014,Paul Collazo,Nottingham,United Kingdom,North,Home Office,09/09/2014,Economy,England,-1.1581086,52.9547832
BN-2014-8330750,09/04/2014,Scarlett Pollard,Saint-Jean-de-la-Ruelle,France,Central,Corporate,09/10/2014,Economy,Centre-Val de Loire,1.874149,47.912722
AZ-2014-181496,09/05/2014,Lane Taylor,Stuttgart,Germany,Central,Corporate,09/11/2014,Economy,Baden-W?rttemberg,9.1829321,48.7758459
AZ-2014-7615931,09/05/2014,Corey Norton,Saint-Michel-sur-Orge,France,Central,Consumer,09/08/2014,Priority,Ile-de-France,2.312884,48.63264
AZ-2014-1314393,09/05/2014,Tara Hines,Hamburg,Germany,Central,Consumer,09/09/2014,Economy,Hamburg,9.9936818,53.5510846
BN-2014-6199887,09/05/2014,Daniel Burke,Sheffield,United Kingdom,North,Home Office,09/05/2014,Immediate,England,-1.470085,53.381129
BN-2014-5801390,09/05/2014,Ashton Charles,Celle,Germany,Central,Consumer,09/12/2014,Economy,Lower Saxony,10.0628515,52.6175963
AZ-2014-4059237,09/06/2014,Corey Norton,Madrid,Spain,South,Consumer,09/11/2014,Economy,Madrid,-3.7037902,40.4167754
AZ-2014-8469117,09/06/2014,Michael Watkins,Trento,Italy,South,Home Office,09/06/2014,Immediate,Trentino-Alto Adige,11.1217486,46.0747793
AZ-2014-9518862,09/06/2014,Zara Loton,Seville,Spain,South,Corporate,09/11/2014,Economy,Andalus?a,-5.9844589,37.3890924
AZ-2014-5282151,09/06/2014,Linda Dennis,Hartlepool,United Kingdom,North,Consumer,09/10/2014,Economy,England,-1.212926,54.691745
